ID,Year,Date,State,GeoRegion,ColonyName,Latitude,Longitude,SpeciesCode,Nests,Birds,Notes,BestForBPE?,CombinedMayJuneTotal?
4581,2021,"06/17/21 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"ROYT",2743,2913,,"Y","Y"
48,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"ROSA",2728,2733,,"Y","N"
1526,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"ROYT",2686,2811,,"Y","N"
4092,2018,"05/19/18 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"LAGU",2680,3667,,"Y","N"
3362,2015,"05/17/15 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"BRPE",2676,3931,,"Y","Y"
1527,2011,"05/18/11 00:00:00","LA","Barataria Bay","Cat Bay South Island",29.3341,-89.8716,"LAGU",2659,4842,,"Y","N"
2156,2012,"05/29/12 00:00:00","LA","Breton-Chandeleur Islands","Breton Island",29.4955,-89.1742,"BRPE",2636,3812,"Does not include 3838 Empty Nests","Y","N"
2157,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"BRPE",2620,3650,"Does not include 152 Empty Nests","Y","N"
2158,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"LAGU",2618,4104,,"Y","N"
4582,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"ROYT",2601,2840,,"Y","N"
49,2010,"05/17/10 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"WHIB",2581,3545,,"Y","N"
1528,2011,"06/17/11 00:00:00","LA","Barataria Bay","Shell Island East A",29.2701,-89.6131,"ROYT",2516,2720,,"Y","N"
4583,2021,"05/17/21 00:00:00","TX","East Matagorda Bay","Dressing Point",28.73145,-95.76074,"LAGU",2511,3324,,"Y","N"
4584,2021,"05/17/21 00:00:00","TX","Matagorda Bay","Lavaca Bay Spoils E",28.59947,-96.56207999999999,"SATE",2486,2695,,"Y","N"
3363,2015,"05/18/15 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"LAGU",2467,4042,,"Y","Y"
4585,2021,"06/17/21 00:00:00","LA","Biloxi North","Biloxi North 12",30.042,-89.273,"LAGU",2457,2681,,"Y","Y"
4586,2021,"05/17/21 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"BRPE",2456,3645,,"Y","Y"
4093,2018,"05/21/18 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"TRHE",2438,2455,,"Y","N"
2716,2013,"06/18/13 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North C",29.929685,-88.82179600000001,"SATE",2424,2580,,"Y","N"
1529,2011,"05/17/11 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"ROYT",2422,3700,,"Y","N"
4587,2021,"06/15/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"ROYT",2422,2731,,"Y","N"
4588,2021,"05/25/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"ROYT",2418,2559,,"Y","Y"
1530,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North D",29.901692,-88.824851,"SATE",2392,2478,,"Y","N"
4589,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North A",29.969531,-88.82772199999999,"ROYT",2385,2460,,"Y","N"
4590,2021,"05/17/21 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"LAGU",2371,3838,,"Y","N"
2717,2013,"05/25/13 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"LAGU",2334,3102,,"Y","Y"
1531,2011,"05/19/11 00:00:00","LA","Biloxi North","Brush Island",30.034,-89.1863,"SATE",2331,2565,,"Y","N"
2718,2013,"06/18/13 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North A",29.969531,-88.82772199999999,"SATE",2318,2704,,"Y","N"
2159,2012,"05/29/12 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"SATE",2294,2402,,"Y","N"
4094,2018,"05/20/18 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"LAGU",2285,3712,,"Y","N"
3364,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Curlew Island",29.66636,-88.96111999999999,"ROYT",2281,2369,,"Y","N"
4591,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Marsh Island",30.321609,-88.223833,"LAGU",2229,3125,,"Y","N"
50,2010,"06/08/10 00:00:00","FL","Florida Keys","Bush and Long Keys",24.6281,-82.86369999999999,"SONO",2228,2342,,"Y","N"
1532,2011,"05/20/11 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"LAGU",2215,3006,,"Y","Y"
1533,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LAGU",2192,3954,,"Y","N"
4592,2021,"06/18/21 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"FOTE",2185,2859,,"Y","N"
4095,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 14",30.0038,-89.20650000000001,"SATE",2164,2490,,"Y","N"
2160,2012,"05/28/12 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"LAGU",2138,2609,,"Y","N"
2161,2012,"05/28/12 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"LAGU",2135,3045,,"Y","N"
4096,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"LAGU",2126,3051,,"Y","Y"
2162,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 10 A",29.53141,-89.55392000000001,"LAGU",2116,3086,,"Y","N"
4097,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 14",30.0038,-89.20650000000001,"ROYT",2090,2385,,"Y","N"
1534,2011,"05/18/11 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"LAGU",2070,3752,,"Y","N"
4593,2021,"05/25/21 00:00:00","FL","Apalachicola West","Audubon Island",30.17688,-85.7353,"LAGU",1992,2407,,"Y","N"
2719,2013,"06/18/13 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LAGU",1979,2735,,"Y","N"
1535,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North D",29.901692,-88.824851,"ROYT",1978,2088,,"Y","N"
4594,2021,"05/17/21 00:00:00","TX","Lower Laguna Madre","Laguna Vista Spoils A",26.142736,-97.278547,"LAGU",1975,2695,,"Y","N"
51,2010,"05/08/10 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"LAGU",1957,4392,,"Y","N"
4595,2021,"06/20/21 00:00:00","TX","Upper Laguna Madre","Naval Air Station Islands D",27.673617,-97.25217000000001,"LAGU",1941,2078,,"Y","N"
2720,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"BRPE",1934,2372,,"Y","N"
2163,2012,"05/27/12 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"LAGU",1929,2273,,"Y","N"
4596,2021,"06/17/21 00:00:00","LA","Birdsfoot East","Gunn Island",29.4136,-89.2957,"BLSK",1923,3778,,"Y","N"
3365,2015,"05/18/15 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"ROYT",1907,2085,,"Y","N"
3366,2015,"05/18/15 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"LAGU",1901,3151,,"Y","N"
2721,2013,"06/18/13 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North F",29.881806,-88.828345,"ROYT",1879,1991,,"Y","N"
1536,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North A",29.969531,-88.82772199999999,"SATE",1857,1892,,"Y","N"
1537,2011,"05/17/11 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"WHIB",1855,2451,,"Y","N"
2164,2012,"05/30/12 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"ROYT",1851,1964,,"Y","N"
4597,2021,"06/17/21 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"LAGU",1849,2281,,"Y","N"
1538,2011,"06/14/11 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"LAGU",1848,2975,,"Y","N"
4598,2021,"06/18/21 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"TRHE",1840,2139,,"Y","N"
3367,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South E",29.765024,-88.887086,"ROYT",1836,1874,,"Y","N"
2722,2013,"05/24/13 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"LAGU",1822,3551,,"Y","N"
2165,2012,"06/19/12 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South C",29.780414,-88.87419199999999,"ROYT",1818,1991,,"Y","Y"
4098,2018,"06/23/18 00:00:00","LA","Biloxi North","Isle au Pitre",30.1526,-89.1968,"SATE",1814,2058,,"Y","N"
4599,2021,"06/20/21 00:00:00","TX","Galveston","West Bay Mooring Facility",29.17285,-95.10677,"TRHE",1806,1919,,"Y","N"
2723,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"BRPE",1793,2423,,"Y","Y"
1539,2011,"06/18/11 00:00:00","LA","Terrebonne Bay","Raccoon Island West",29.0596,-90.94159999999999,"BLSK",1789,2912,,"Y","N"
4099,2018,"05/19/18 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"LAGU",1776,3229,,"Y","N"
1540,2011,"06/17/11 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"LAGU",1774,3748,,"Y","N"
2724,2013,"05/24/13 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"BRPE",1756,2742,"Does not include 5 Empty Nests","Y","N"
2725,2013,"06/19/13 00:00:00","LA","Barataria Bay","Bastian Island",29.296,-89.66549999999999,"SATE",1729,1977,,"Y","N"
4600,2021,"06/14/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"SATE",1724,1841,,"Y","Y"
2166,2012,"05/27/12 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"LAGU",1717,3179,,"Y","N"
1541,2011,"05/19/11 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"LAGU",1707,1879,,"Y","N"
2167,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"SATE",1692,1739,,"Y","N"
2726,2013,"05/25/13 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"ROYT",1684,1783,,"Y","N"
3368,2015,"05/16/15 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"BRPE",1668,2154,,"Y","N"
4100,2018,"05/20/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"SATE",1663,2305,,"Y","N"
4601,2021,"06/16/21 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"BRPE",1648,2221,,"Y","N"
1542,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"TRHE",1625,1696,,"Y","N"
2727,2013,"05/25/13 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"SATE",1621,1671,,"Y","N"
4602,2021,"05/24/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"CAEG",1605,1743,,"Y","N"
2728,2013,"05/23/13 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"LAGU",1604,3919,,"Y","N"
3369,2015,"05/18/15 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"SATE",1597,1885,,"Y","N"
4603,2021,"06/15/21 00:00:00","AL","Mobile Bay Interior","Gaillard Island",30.5063,-88.03619999999999,"WHIB",1591,1784,,"Y","Y"
1543,2011,"05/18/11 00:00:00","LA","Biloxi South","Biloxi South 10 A",29.53141,-89.55392000000001,"LAGU",1580,3036,,"Y","N"
2168,2012,"05/27/12 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"BRPE",1579,3380,"Does not include 77 Empty Nests","Y","N"
3370,2015,"05/17/15 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"LAGU",1569,3560,,"Y","N"
52,2010,"05/17/10 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"WHIB",1568,1643,,"Y","N"
1544,2011,"05/17/11 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRHE",1551,1626,"Does not include 1 Empty Nest","Y","N"
4604,2021,"06/20/21 00:00:00","TX","Galveston","West Bay Mooring Facility",29.17285,-95.10677,"LAGU",1548,1918,,"Y","N"
4101,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"TRHE",1548,1554,,"Y","N"
4605,2021,"05/18/21 00:00:00","TX","Galveston","Dickinson Bay Spoil Island",29.46827,-94.94542,"LAGU",1543,2545,,"Y","N"
2169,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"LAGU",1535,2285,,"Y","N"
4606,2021,"05/17/21 00:00:00","TX","Galveston","West Bay Bird Island",29.09517,-95.14105000000001,"SNEG",1531,1976,,"Y","N"
4607,2021,"06/16/21 00:00:00","LA","Biloxi North","Isle au Pitre",30.1526,-89.1968,"LAGU",1503,1902,,"Y","N"
53,2010,"06/23/10 00:00:00","TX","Matagorda Bay","Chester Island",28.45174,-96.34689,"ROSA",1482,988,,"Y","N"
4609,2021,"06/14/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"LAGU",1472,2698,,"Y","N"
4608,2021,"05/17/21 00:00:00","TX","Galveston","West Bay Bird Island",29.09517,-95.14105000000001,"TRHE",1472,1594,,"Y","N"
3371,2015,"05/18/15 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"LAGU",1469,2535,,"Y","N"
4610,2021,"05/18/21 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"LAGU",1458,2047,,"Y","N"
2170,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 10 C",29.53327,-89.55606,"LAGU",1448,2139,,"Y","N"
4102,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRHE",1447,1537,,"Y","N"
3372,2015,"05/17/15 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"LAGU",1425,3114,,"Y","N"
2171,2012,"05/30/12 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"SATE",1417,1457,,"Y","N"
1545,2011,"05/18/11 00:00:00","LA","Barataria Bay","Bay Ronquille Northwest Island",29.3631,-89.85339999999999,"LAGU",1410,2747,,"Y","N"
2729,2013,"05/23/13 00:00:00","LA","Atchafalaya Bay","Skimmer Island",29.3864,-91.3836,"LAGU",1393,1547,,"Y","N"
2172,2012,"05/27/12 00:00:00","LA","Barataria Bay","Bay Ronquille Northwest Island",29.3631,-89.85339999999999,"LAGU",1386,2809,,"Y","N"
4611,2021,"06/17/21 00:00:00","LA","Birdsfoot East","Gunn Island",29.4136,-89.2957,"GBTE",1378,1606,,"Y","N"
4612,2021,"06/20/21 00:00:00","TX","Lower Laguna Madre","Northeast Mansfield Intersection Spoil",26.56432,-97.40021,"SATE",1373,1434,,"Y","N"
2730,2013,"05/24/13 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"LAGU",1364,2060,,"Y","N"
2173,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LAGU",1363,1916,,"Y","N"
4103,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"SATE",1358,1624,,"Y","N"
4613,2021,"05/18/21 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"BRPE",1347,1419,,"Y","N"
4104,2018,"05/21/18 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"BRPE",1340,1972,,"Y","N"
2731,2013,"06/19/13 00:00:00","LA","Terrebonne Bay","Terrebonne Bay 1",29.21025,-90.57022000000001,"LAGU",1337,1967,,"Y","N"
2732,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 5 B",29.6521,-89.4577,"LAGU",1333,3112,,"Y","N"
54,2010,"05/18/10 00:00:00","LA","Biloxi North","Brush Island",30.034,-89.1863,"ROYT",1331,1410,,"Y","N"
55,2010,"06/25/10 00:00:00","TX","Galveston","West Bay Bird Island New",29.09832,-95.14131999999999,"ROYT",1327,1154,,"Y","N"
3373,2015,"05/18/15 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"BRPE",1326,1888,,"Y","N"
4614,2021,"05/17/21 00:00:00","TX","Corpus Christi-Aransas Bay","Shamrock Island",27.75883,-97.16936,"BRPE",1321,2046,,"Y","Y"
4615,2021,"05/18/21 00:00:00","TX","Galveston","South Deer Island",29.27195,-94.9119,"ROYT",1320,1401,,"Y","N"
2733,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"TRHE",1312,1373,,"Y","N"
2734,2013,"05/24/13 00:00:00","LA","Biloxi South","Biloxi South 5 A",29.6523,-89.464,"LAGU",1311,2856,,"Y","N"
56,2010,"05/18/10 00:00:00","LA","Biloxi North","Martin Island",29.959,-89.19840000000001,"SATE",1310,1498,,"Y","N"
4616,2021,"06/18/21 00:00:00","LA","Terrebonne Bay","Raccoon Island",29.0505,-90.92659999999999,"BLSK",1307,2611,,"Y","N"
4617,2021,"05/17/21 00:00:00","TX","East Matagorda Bay","Dressing Point",28.73145,-95.76074,"ROYT",1300,1414,,"Y","N"
2174,2012,"05/28/12 00:00:00","LA","Biloxi North","Drum Bay Island",29.9197,-89.2627,"ROYT",1294,1396,,"Y","N"
2175,2012,"05/29/12 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 3",29.8542,-88.8634,"BRPE",1291,2031,"Does not include 25 Empty Nests","Y","N"
1546,2011,"05/19/11 00:00:00","LA","Breton-Chandeleur Islands","New Harbor Island 2",29.8565,-88.875,"BRPE",1289,1689,,"Y","N"
57,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"WHIB",1288,1437,,"Y","N"
4105,2018,"06/24/18 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North C",29.929685,-88.82179600000001,"SATE",1282,1488,,"Y","N"
2735,2013,"06/18/13 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"LAGU",1281,2421,,"Y","N"
58,2010,"06/12/10 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"ROYT",1279,1377,,"Y","N"
4106,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Philo Brice Islands",29.18416,-90.34678,"TRHE",1276,1397,,"Y","N"
2176,2012,"05/28/12 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"TRHE",1264,1353,,"Y","N"
59,2010,"05/17/10 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"TRHE",1263,1278,,"Y","N"
1547,2011,"05/18/11 00:00:00","LA","Biloxi South","Belle Isle",29.5758,-89.5727,"LAGU",1255,2372,,"Y","N"
4107,2018,"05/19/18 00:00:00","LA","Biloxi North","Biloxi North 38",30.00238,-89.21496999999999,"BRPE",1234,1634,,"Y","N"
4618,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Curlew Island",29.66636,-88.96111999999999,"ROYT",1230,1422,,"Y","N"
4619,2021,"05/24/21 00:00:00","AL","Mississippi Sound","Marsh Island",30.321609,-88.223833,"ROYT",1227,1287,,"Y","N"
3374,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Gosier Islands North",29.5517,-89.06444,"SATE",1219,1302,,"Y","N"
60,2010,"05/08/10 00:00:00","LA","Barataria Bay","Belle Pass East",29.0901,-90.22190000000001,"GREG",1214,1325,,"Y","N"
2736,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRHE",1212,1256,,"Y","N"
4108,2018,"05/19/18 00:00:00","LA","Biloxi North","Dry Bread Island",29.8426,-89.3064,"LAGU",1203,1597,,"Y","N"
1548,2011,"05/17/11 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"SATE",1202,1324,,"Y","N"
1549,2011,"06/14/11 00:00:00","LA","Lake Borgne","Half Moon Island",30.1376,-89.43519999999999,"LAGU",1197,1197,,"Y","N"
1550,2011,"06/15/11 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur North B",29.949821,-88.823795,"ROYT",1196,1502,,"Y","N"
4109,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Philo Brice Islands",29.18416,-90.34678,"ROYT",1190,1338,,"Y","N"
4110,2018,"05/21/18 00:00:00","LA","Sabine-Calcasieu","Rabbit Island",29.8494,-93.383,"SNEG",1184,1216,,"Y","N"
2177,2012,"05/27/12 00:00:00","LA","Barataria Bay","Cat Bay South Island",29.3341,-89.8716,"LAGU",1172,2508,,"Y","N"
4620,2021,"06/17/21 00:00:00","LA","Biloxi North","Biloxi North 35",29.951,-89.253,"LAGU",1171,1352,,"Y","N"
4621,2021,"06/18/21 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"LAGU",1171,1677,,"Y","N"
61,2010,"06/10/10 00:00:00","FL","Tampa Bay","Egmont Key",27.5793,-82.75960000000001,"ROYT",1169,1216,,"Y","N"
3375,2015,"05/16/15 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRHE",1164,1446,,"Y","N"
1551,2011,"05/18/11 00:00:00","LA","Barataria Bay","Cat Bay Island",29.3474,-89.8672,"BRPE",1155,1454,,"Y","N"
62,2010,"06/08/10 00:00:00","FL","Florida Keys","Bush and Long Keys",24.6281,-82.86369999999999,"BRNO",1145,1221,,"Y","N"
4622,2021,"06/16/21 00:00:00","LA","Biloxi North","Bayou Pintou",30.128,-89.224,"LAGU",1141,1634,,"Y","N"
2737,2013,"05/23/13 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"TRHE",1136,1234,,"Y","N"
4623,2021,"06/16/21 00:00:00","LA","Breton-Chandeleur Islands","Chandeleur South D",29.770378,-88.882942,"SATE",1130,1579,,"Y","N"
2738,2013,"05/23/13 00:00:00","LA","Terrebonne Bay","Terrebonne Bay 8",29.1415,-90.64927,"SATE",1119,1271,,"Y","N"
4624,2021,"06/17/21 00:00:00","LA","Biloxi South","Long Bay Island",29.5021,-89.5356,"LAGU",1116,1897,,"Y","N"
3376,2015,"05/18/15 00:00:00","FL","Apalachicola West","Audubon Island",30.17688,-85.7353,"LAGU",1115,1643,,"Y","N"
1552,2011,"05/17/11 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"TRHE",1111,1162,,"Y","N"
1553,2011,"06/17/11 00:00:00","LA","Barataria Bay","Shell Island East A",29.2701,-89.6131,"BLSK",1108,1677,,"Y","N"
63,2010,"05/17/10 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"ROYT",1107,1168,,"Y","N"
3377,2015,"05/16/15 00:00:00","LA","Barataria Bay","Queen Bess Island",29.3043,-89.9592,"LAGU",1105,2281,,"Y","N"
3378,2015,"06/21/15 00:00:00","LA","Biloxi North","Deadman Point",29.7411,-89.35680000000001,"LAGU",1093,1682,,"Y","N"
2178,2012,"05/27/12 00:00:00","LA","Barataria Bay","Cat Bay South Island",29.3341,-89.8716,"SATE",1077,1281,,"Y","N"
4625,2021,"06/14/21 00:00:00","FL","Apalachicola East","Saint George Causeway",29.694945,-84.88297900000001,"BRPE",1076,1519,,"Y","N"
3379,2015,"06/21/15 00:00:00","LA","Biloxi South","Biloxi South 3",29.7017,-89.5487,"LAGU",1073,1321,,"Y","N"
64,2010,"06/25/10 00:00:00","TX","Galveston","North Deer Island",29.28519,-94.92462,"BRPE",1072,318,,"Y","N"
1554,2011,"06/14/11 00:00:00","LA","Biloxi North","Brush Island",30.034,-89.1863,"LAGU",1070,2419,,"Y","N"
4111,2018,"05/21/18 00:00:00","LA","Terrebonne Bay","Houma Navigation Canal Island",29.19515,-90.61565,"ROYT",1060,1204,,"Y","N"
4626,2021,"06/17/21 00:00:00","LA","Biloxi North","Biloxi North 18",29.992825,-89.249568,"LAGU",1052,1172,,"Y","N"
65,2010,"06/25/10 00:00:00","TX","Galveston","Marker 52 Spoil Island",29.290621,-94.92918,"LAGU",1047,2017,,"Y","N"
4112,2018,"05/19/18 00:00:00","LA","Biloxi South","Belle Isle",29.5758,-89.5727,"TRHE",1042,1072,,"Y","N"
3380,2015,"06/21/15 00:00:00","LA","Breton-Chandeleur Islands","Gosier Islands North",29.5517,-89.06444,"ROYT",1037,1076,,"Y","N"
1555,2011,"06/14/11 00:00:00","LA","Biloxi North","Door Point Lagoon 2",30.06117,-89.18415,"BRPE",1033,1292,"Does not include 2 Empty Nests","Y","N"
2179,2012,"05/27/12 00:00:00","LA","Terrebonne Bay","Felicity Island",29.2558,-90.44,"TRHE",1033,1078,,"Y","N"
4627,2021,"05/17/21 00:00:00","TX","Galveston","Nolan Ryan Marsh",28.94099,-95.35596,"CAEG",1032,1655,,"Y","N"
